,title,detail,uid,link
399,Traits et Portraits : Une Collection Particulière,28 March 2019 | 6:00 PM CET | Paris,00000167-d54b-d5fc-a17f-ddef8b4b0000,https://www.sothebys.com/en/auctions/2019/traits-et-portraits-pf1956.html
400,Collection Marcel Arland : Dans L’Amitié des Peintres,28 March 2019 | 2:00 PM CET | Paris,00000167-d54b-d5fc-a17f-ddef87d30000,https://www.sothebys.com/en/auctions/2019/coll-arland-pf1946.html
401,"Collection Marianne et Pierre Nahon, l’art c’est la vie Online",15–25 March 2019 | 3:00 PM CET | Paris,00000169-80e4-d9c4-a5f9-8eef8e810000,https://www.sothebys.com/en/buy/auction/2019/collection-marianne-et-pierre-nahon-lart-cest-la-vie-online
402,Saturday at Sotheby's: Asian Art,23 March 2019 | 10:00 AM EDT | New York,00000169-2e3f-d6f4-a7fb-6e3fd65a0000,https://www.sothebys.com/en/auctions/2019/saturday-at-sothebys-asian-art-n10035.html
403,Important Chinese Art,20 March 2019 | 10:00 AM EDT | New York,00000169-291a-d14f-a1eb-f91f639d0000,https://www.sothebys.com/en/auctions/2019/important-chinese-art-n10032.html
404,Collection Marianne et Pierre Nahon - Day Sale,20 March 2019 | 2:30 PM CET | Paris,00000169-0f5f-d14f-a1eb-ff5fa3c70000,https://www.sothebys.com/en/auctions/2019/coll-nahon-day-sale-pf1961.html
405,"Kangxi: The Jie Rui Tang Collection, Part II",19 March 2019 | 2:00 PM EDT | New York,00000169-2917-d14f-a1eb-f91ffde70000,https://www.sothebys.com/en/auctions/2019/kangxi-the-jie-rui-tang-collection-part-ii-n10031.html
406,Collection Marianne et Pierre Nahon,19 March 2019 | 7:00 PM CET | Paris,00000167-cb04-d5fc-a17f-cfec8d110000,https://www.sothebys.com/en/auctions/2019/collection-marianne-pierre-nahon-pf1960.html
407,The Robert Youngman Collection of Chinese Jade,19 March 2019 | 11:00 AM EDT | New York,00000169-19a3-d14f-a1eb-f9bf88380000,https://www.sothebys.com/en/auctions/2019/robert-youngman-collection-chinese-jade-n10039.html
408,Junkunc: Arts of Ancient China,19 March 2019 | 10:00 AM EDT | New York,00000169-2916-d14f-a1eb-f91f26ef0000,https://www.sothebys.com/en/auctions/2019/junkunc-arts-of-ancient-china-n10030.html
409,The Form of Ideas | Contemporary Art Online,22 February–8 March 2019 | 12:00 PM EST | New York,00000169-1646-d14f-a1eb-f65f6ff10000,https://www.sothebys.com/en/buy/auction/2019/the-form-of-ideas-contemporary-art-online
410,Contemporary Art Online,22 February–7 March 2019 | 12:00 PM EST | New York,00000169-163f-d14f-a1eb-f63f1c550000,https://www.sothebys.com/en/buy/auction/2019/contemporary-art-online
411,Contemporary Art Day Auction,6 March 2019 | 10:30 AM GMT | London,00000167-695a-d40a-a977-6b7b3c5f0000,https://www.sothebys.com/en/auctions/2019/contemporary-art-day-auction-l19021.html
412,Contemporary Art Evening Auction,5 March 2019 | 7:00 PM GMT | London,00000168-2ccd-d5fc-a17c-aced4d120000,https://www.sothebys.com/en/auctions/2019/contemporary-art-evening-auction-l19020.html
413,Contemporary Curated,1 March 2019 | 10:00 AM EST | New York,00000168-cc74-d00b-af6c-ec7d11710000,https://www.sothebys.com/en/auctions/2019/contemporary-curated-n10027.html
414,"By Women, For Tomorrow's Women",1 March 2019 | 9:30 AM EST | New York,00000168-cc73-d00b-af6c-ec7f989f0000,https://www.sothebys.com/en/auctions/2019/by-women-for-tomorrows-women-n10041.html
415,Impressionist & Modern Art Day Sale,27 February 2019 | 10:30 AM GMT | London,00000168-c21d-d00b-af6c-ee1dfe8e0000,https://www.sothebys.com/en/auctions/2019/impressionist-modern-art-day-sale-l19004.html
416,Now! Online,18–27 February 2019 | 3:00 PM CET | Paris,00000169-0078-d14f-a1eb-f07f88dc0000,https://www.sothebys.com/en/buy/auction/2019/now-online
417,Impressionist & Modern Art Evening Sale,26 February 2019 | 7:00 PM GMT | London,00000167-d54b-d5fc-a17f-ddef6fb80000,https://www.sothebys.com/en/auctions/2019/impressionist-modern-art-evening-sale-l19002.html
418,Surrealist Art Evening Sale,26 February 2019 | 7:00 PM GMT | London,00000168-1d5d-d5fc-a17c-9dfdcf220000,https://www.sothebys.com/en/auctions/2019/surrealist-art-evening-sale-l19003.html
419,Erotic: Passion & Desire Online,5–12 February 2019 | 3:00 PM GMT | London,00000168-bda4-d00b-af6c-bdad465a0000,https://www.sothebys.com/en/buy/auction/2019/erotic-passion-desire-online
420,The Fine Art Society: 142 Years on New Bond Street,5 February 2019 | 10:30 AM GMT | London,00000167-978e-d5d6-a96f-979ea14b0000,https://www.sothebys.com/en/auctions/2019/fine-art-society-l19350.html
421,The Gilded Age Revisited: Property from a Distinguished American Collection,2 February 2019 | 10:00 AM EST | New York,00000168-6301-d770-a37e-772f84970000,https://www.sothebys.com/en/buy/auction/2019/the-gilded-age-revisited-property-from-a-distinguished-american-collection
422,Important Americana,17–20 January 2019 | 12:00 PM EST | New York,00000167-c5d7-d46e-abef-dff7d8040000,https://www.sothebys.com/en/auctions/2019/important-americana-n10005.html
423,A Collecting Legacy: Property from the Collection of Nelson & Happy Rockefeller,18 January 2019 | 10:00 AM EST | New York,00000167-a6fd-dd3e-a7ef-f7ffba290000,https://www.sothebys.com/en/auctions/2019/a-collecting-legacy-property-from-nelson-happy-rockefeller-n10004.html
424,Royal & Noble,17 January 2019 | 10:30 AM GMT | London,00000167-0c99-d823-ab77-5f9960bf0000,https://www.sothebys.com/en/auctions/2018/royal-and-noble-l19306.html
425,Impressionist & Modern Art Online,30 November–14 December 2018 | 12:00 PM EST | New York,00000167-6532-d40a-a977-6733a35c0000,https://www.sothebys.com/en/buy/auction/2018/impressionist-modern-art-online
426,Z Collection,12 December 2018 | 3:00 PM CET | Paris,00000166-aab8-d53e-a367-aaf904520000,https://www.sothebys.com/en/auctions/2018/coll-z-pf1848.html
427,Arts d'Asie,11 December 2018 | 10:30 AM CET | Paris,00000166-3410-dc50-a5e7-7d3491560000,https://www.sothebys.com/en/auctions/2018/arts-dasie-pf1817.html
428,A Life of Discovery: Works from The Allan Stone Collection | Contemporary Art Online,3–10 December 2018 | 12:00 PM EST | New York,00000167-7492-d40a-a977-77b385380000,https://www.sothebys.com/en/buy/auction/2018/a-life-of-discovery-works-from-the-allan-stone-collection-contemporary-art-online
429,(RED) ONLINE,12 November–7 December 2018 | 4:00 PM EST | New York,00000167-09f3-d823-ab77-5ffbe7ba0000,https://www.sothebys.com/en/buy/auction/2018/red-online
430,Lady Blue Eyes: Property of Barbara and Frank Sinatra Online,27 November–7 December 2018 | 12:00 PM EST | New York,00000167-56da-d40a-a977-57fb32850000,https://www.sothebys.com/en/buy/auction/2018/lady-blue-eyes-property-of-barbara-and-frank-sinatra-online
431,Lady Blue Eyes: Property of Barbara and Frank Sinatra,6 December 2018 | 2:00 PM EST | New York,00000165-f64c-dc50-a5e7-ff6c45e30000,https://www.sothebys.com/en/auctions/2018/lady-blue-eyes-property-barbara-frank-sinatra-n09963.html
432,Art Contemporain Day Sale,6 December 2018 | 2:30 PM CET | Paris,00000166-c971-d9e1-ad66-ffff72da0000,https://www.sothebys.com/en/auctions/2018/art-contemporain-day-sale-pf1835.html
433,(RED) AUCTION,5 December 2018 | 7:00 PM EST | Miami,00000166-d8d6-dcd2-a7fe-fdffecbc0000,https://www.sothebys.com/en/auctions/2018/red-n10000.html
434,Art Contemporain Evening Sale,5 December 2018 | 7:00 PM CET | Paris,00000166-c971-d9e1-ad66-ffff67110000,https://www.sothebys.com/en/auctions/2018/art-contemporain-eve-sale-pf1815.html
435,Chinese Art,29–30 November 2018 | 10:15 AM HKT | Hong Kong,00000166-770d-d51a-a57f-ffedce5d0000,https://www.sothebys.com/en/auctions/2018/chinese-art-hk0830.html
436,Arte Moderna e Contemporanea,28–29 November 2018 | 7:00 PM CET | Milan,00000164-5e46-dda0-a9fc-5e76801c0000,https://www.sothebys.com/en/auctions/2018/arte-moderna-e-contemporanea-mi0338.html
437,Boundless: India,29 November 2018 | 7:00 PM IST | Mumbai,00000163-cf15-d6a4-a377-cf9db2380000,https://www.sothebys.com/en/auctions/2018/boundless-india-in1801.html
438,Chinese Works of Art from the Collection of Emil Hultmark,29 November 2018 | 10:00 AM HKT | Hong Kong,00000166-aab7-d53e-a367-aaf7d5960000,https://www.sothebys.com/en/auctions/2018/chinese-works-of-art-from-the-collection-of-emil-hultmark-hk0836.html
439,Rostropovich - Vishnevskaya: The Private Collection,28 November 2018 | 12:00 PM GMT | London,00000166-afce-d53e-a367-afcf29d50000,https://www.sothebys.com/en/auctions/2018/rostropovich-sale-l18350.html
440,Original Mickey Film Posters: Celebrating 90 Years of Mickey Mouse,16–26 November 2018 | 3:00 PM GMT | London,00000167-1c84-d823-ab77-5f8c45fc0000,https://www.sothebys.com/en/buy/auction/2018/original-mickey-film-posters-celebrating-90-years-of-mickey-mouse
441,Brushwork III – Abstract Masters,24 November 2018 | 2:30 PM HKT | Hong Kong,00000166-aab7-d53e-a367-aaf7c2760000,https://www.sothebys.com/en/auctions/2018/brushwork-iii-abstract-masters-hk0832.html
442,Contemporary Curated,20 November 2018 | 10:00 AM GMT | London,00000166-3410-dc50-a5e7-7d345b220000,https://www.sothebys.com/en/auctions/2018/contemporary-curated-l18027.html
443,Watches,19 November 2018 | 7:30 PM GST | Dubai,00000166-408c-d97a-a5ff-62ee81890000,https://www.sothebys.com/en/auctions/2017/dubai-watches-db1802.html
444,Contemporary Art Day Auction,15 November 2018 | 10:00 AM EST | New York,00000166-a55e-d53e-a367-a75f1a1c0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-day-sale-n09933.html
445,The History of Now: The Collection of David Teiger | Sold to Benefit Teiger Foundation for the Support of Contemporary Art,14 November 2018 | 6:30 PM EST | New York,00000166-afaf-d53e-a367-afef79530000,https://www.sothebys.com/en/auctions/2018/the-history-of-now-the-collection-of-david-teiger-n09990.html
446,Contemporary Art Evening Auction,14 November 2018 | 6:30 PM EST | New York,00000166-a55e-d53e-a367-a75f16430000,https://www.sothebys.com/en/auctions/2018/contemporary-art-evening-sale-n09932.html
447,Impressionist & Modern Art Day Sale,13 November 2018 | 9:00 AM EST | New York,00000166-9d18-d53e-a367-bf5929650000,https://www.sothebys.com/en/auctions/2018/impressionist-modern-art-day-sale-n09931.html
448,Excellence,13 November 2018 | 4:00 PM CET | Paris,00000166-3410-dc50-a5e7-7d34367f0000,https://www.sothebys.com/en/auctions/2018/excellence-pf1811.html
449,A Modernist Vision: Property from the Collection of Nelson & Happy Rockefeller,13 November 2018 | 9:00 AM EST | New York,00000166-0ddc-dc50-a5e7-6dfc48f50000,https://www.sothebys.com/en/auctions/2018/a-modernist-vision-property-from-the-collection-of-nelson-happy-rockefeller-n09934.html
450,Impressionist & Modern Art Evening Sale,12 November 2018 | 7:00 PM EST | New York,00000166-8bb4-d53e-a367-abf50beb0000,https://www.sothebys.com/en/auctions/2018/impressionist-modern-art-evening-sale-n09930.html
451,St George Street Sale: Asian Art,9 November 2018 | 10:00 AM GMT | London,00000165-ae6d-d707-a575-fffd0a440000,https://www.sothebys.com/en/auctions/2018/st-george-street-sale-asian-art-l18219.html
452,The Collection of Martha Hyder Online,24 October–8 November 2018 | 12:00 PM EST | New York,00000166-cbed-dc65-a7fe-cfef50ce0000,https://www.sothebys.com/en/buy/auction/2018/the-collection-of-martha-hyder-online
453,Works of Art from the Morpurgo Collection,31 October–8 November 2018 | 3:00 PM GMT | London,00000166-c655-d9e1-ad66-ffffeb5a0000,https://www.sothebys.com/en/buy/auction/2018/works-of-art-from-the-morpurgo-collection
454,Important Chinese Art,7 November 2018 | 10:30 AM GMT | London,00000165-7051-dfa2-ad7d-f0dd10140000,https://www.sothebys.com/en/auctions/2018/important-chinese-art-l18212.html
455,Pierre Bergé: From One Home to Another,30–31 October 2018 | 10:30 AM CET | Paris,00000163-de98-d6a4-a377-de9ca25b0000,https://www.sothebys.com/en/auctions/2018/collection-pierre-berge-pf1860.html
456,Collections,31 October 2018 | 10:30 AM GMT | London,00000165-cd0d-d707-a575-ff9d31d70000,https://www.sothebys.com/en/auctions/2018/collections-l18305.html
457,A Private View: Property from the Country Home of Christopher Cone and Stanley J. Seeger,30 October 2018 | 1:00 PM GMT | London,00000165-e9b3-d707-a575-ffbf9a6f0000,https://www.sothebys.com/en/auctions/2018/seeger-cone-collection-l18320.html
458,Modern & Contemporary Art Online,12–22 October 2018 | 1:00 PM GMT,00000165-3774-d76e-a9e5-b7fe97b20000,https://www.sothebys.com/en/auctions/2018/modern-contemporary-art-online.html
459,L’Art de Vivre: Property from the Collection of Kathleen and Martin Field,20 October 2018 | 10:00 AM EDT | New York,00000165-4c40-d3c8-a5fd-dd4531df0000,https://www.sothebys.com/en/auctions/2018/lart-de-vivre-property-from-kathleen-and-martin-field-n09924.html
460,French Cancan by Natalie Seroussi,20 October 2018 | 3:00 PM CEST | Paris,00000166-1552-dc50-a5e7-7d7698220000,https://www.sothebys.com/en/auctions/2018/french-cancan-pf1865.html
461,Art Impressionniste et Moderne,19 October 2018 | 5:00 PM CEST | Paris,00000164-92cb-dd14-adf7-9fdfa9600000,https://www.sothebys.com/en/auctions/2018/art-impressioniste-pf1836.html
462,Œuvres de la Collection Oscar Mairlot. De Magritte à Zao Wou-Ki,19 October 2018 | 2:30 PM CEST | Paris,00000164-5e46-dda0-a9fc-5e76894c0000,https://www.sothebys.com/en/auctions/2018/coll-mairlot-pf1866.html
463,La collection Renand-Chapet,18 October 2018 | 7:00 PM CEST | Paris,00000165-d23b-d707-a575-f7bf63b70000,https://www.sothebys.com/en/auctions/2018/renand-chapet-pf1856.html
464,Modernités,18 October 2018 | 6:30 PM CEST | Paris,00000164-5e46-dda0-a9fc-5e7671b10000,https://www.sothebys.com/en/auctions/2018/modernits-pf1816.html
465,Contemporary Art Online,8–18 October 2018 | 2:00 AM GMT,00000165-e6be-d707-a575-f7bea7ea0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-online-hk0842.html
466,The Midas Touch,17 October 2018 | 2:30 PM BST | London,00000162-e24f-d7c6-a962-f66f3e350000,https://www.sothebys.com/en/auctions/2018/the-midas-touch-l18323.html
467,Gallison Hall: The James F. Scott Collection,15 October 2018 | 10:00 AM EDT | New York,00000164-dff3-d6e9-ab66-dff362c20000,https://www.sothebys.com/en/auctions/2018/the-collection-of-james-f-scott-n09976.html
468,Contemporary Art Day Auction,6 October 2018 | 11:00 AM BST | London,00000164-f48d-d6e9-ab66-fe8d263f0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-day-auction-l18025.html
469,Contemporary Art Evening Auction,5 October 2018 | 7:00 PM BST | London,00000164-f48d-d6e9-ab66-fe8d23a40000,https://www.sothebys.com/en/auctions/2018/contemporary-art-evening-auction-l18024.html
470,The History of Now: The Collection of David Teiger,5 October 2018 | 6:30 PM BST | London,00000165-f10b-d707-a575-f79f82540000,https://www.sothebys.com/en/auctions/2018/history-of-now-collection-david-teiger-l18623.html
471,Creating a Stage: The Collection of Marsha and Robin Williams,4 October 2018 | 10:00 AM EDT | New York,00000164-bbe8-dbcf-aff6-bffbebc20000,https://www.sothebys.com/en/auctions/2018/creating-a-stage-collection-of-marsha-and-robin-williams-n09977.html
472,Important Chinese Art,3 October 2018 | 3:00 PM HKT | Hong Kong,00000165-d74f-d707-a575-f7df00eb0000,https://www.sothebys.com/en/auctions/2018/important-chinese-art-hk0818.html
473,"Important Jades, Ambers and Hardstones from a Distinguished Connoisseur",3 October 2018 | 12:30 PM HKT | Hong Kong,00000165-b881-d707-a575-ff9d0e570000,https://www.sothebys.com/en/auctions/2018/important-jades-ambers-hardstones-from-distinguished-connoisseur-hk0819.html
474,Gems of Chinese Art – The Speelman Collection II,3 October 2018 | 11:45 AM HKT | Hong Kong,00000165-c7cc-d707-a575-f7dc16560000,https://www.sothebys.com/en/auctions/2018/gems-of-chinese-art-speelman-collection-ii-hk0825.html
475,Qianlong – Scholar and Calligrapher,3 October 2018 | 11:30 AM HKT | Hong Kong,00000165-e6b8-d707-a575-f7bc55cd0000,https://www.sothebys.com/en/auctions/2018/qianlong-scholar-and-calligrapher-hk0823.html
476,Arcadian Beauty – Exceptional Works from the Song Dynasty,3 October 2018 | 11:10 AM HKT | Hong Kong,00000165-e6b6-d707-a575-f7be9be00000,https://www.sothebys.com/en/auctions/2018/arcadian-beauty-exceptional-works-from-song-dynasty-hk0821.html
477,The Falangcai Poppy Bowl,3 October 2018 | 11:00 AM HKT | Hong Kong,00000165-b881-d707-a575-ff9d0c4c0000,https://www.sothebys.com/en/auctions/2018/the-falangcai-poppy-bowl-hk0822.html
478,Important Chinese Art from the Collection of Sir Quo-Wei Lee,3 October 2018 | 10:10 AM HKT | Hong Kong,00000165-c7cb-d707-a575-f7dfae1a0000,https://www.sothebys.com/en/auctions/2018/important-chinese-art-from-the-collection-of-sir-quo-wei-lee-hk0824.html
479,The Yamanaka Reticulated Vase,3 October 2018 | 10:00 AM HKT | Hong Kong,00000165-b87d-d707-a575-fffdd3470000,https://www.sothebys.com/en/auctions/2018/the-yamanaka-reticulated-vase-hk0826.html
480,Alias Daniel Cordier – Online,1 October 2018 | 2:00 PM CEST | Paris,00000165-b85d-d707-a575-ffdd0b780000,https://www.sothebys.com/en/auctions/2017/cordier-online-pf1898.html
481,Modern Asian Art,1 October 2018 | 2:30 PM HKT | Hong Kong,00000165-ae4a-d707-a575-ffdef8510000,https://www.sothebys.com/en/auctions/2018/modern-asian-art-hk0812.html
482,Contemporary Art,1 October 2018 | 1:00 PM HKT | Hong Kong,00000165-ae4a-d707-a575-ffdee26d0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-hk0813.html
483,Contemporary Art Evening Sale,30 September 2018 | 7:00 PM HKT | Hong Kong,00000165-ae47-d707-a575-ffdf3f2c0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-evening-sale-hk0815.html
484,Modern Art Evening Sale,30 September 2018 | 5:00 PM HKT | Hong Kong,00000165-ae47-d707-a575-ffdf0c5b0000,https://www.sothebys.com/en/auctions/2018/modern-art-evening-sale-hk0809.html
485,Contemporary Art Online,13–28 September 2018 | 4:00 PM GMT,00000164-d5ab-d0b3-af75-fdaf82820000,https://www.sothebys.com/en/auctions/2018/contemporary-art-online-september-n09910.html
486,Alias Daniel Cordier,27 September 2018 | 10:30 AM CEST | Paris,00000164-d5ab-d0b3-af75-fdafab970000,https://www.sothebys.com/en/auctions/2018/cordier-pf1855.html
487,Contemporary Curated,25 September 2018 | 10:00 AM EDT | New York,00000165-3c9a-d3c8-a5fd-fd9fef470000,https://www.sothebys.com/en/auctions/2018/contemporary-curated-n09909.html
488,Yellow Ball: The Frank and Lorna Dunphy Collection Online,11–21 September 2018 | 2:00 PM GMT,00000166-005a-dc50-a5e7-6d7e4c950000,https://www.sothebys.com/en/auctions/2018/yellowball-online-l18622.html
489,Yellow Ball: The Frank and Lorna Dunphy Collection,20 September 2018 | 1:00 PM BST | London,00000163-edff-d6a4-a377-efff1ac10000,https://www.sothebys.com/en/auctions/2018/yellowball-l18621.html
490,Saturday at Sotheby's: Asian Art,15 September 2018 | 10:00 AM EDT | New York,00000165-3c9a-d3c8-a5fd-fd9fa4960000,https://www.sothebys.com/en/auctions/2018/saturday-at-sothebys-asian-art-n09908.html
491,Important Chinese Art,12 September 2018 | 10:30 AM EDT | New York,00000165-3c99-d3c8-a5fd-fd9de0f80000,https://www.sothebys.com/en/auctions/2018/important-chinese-art-n09904.html
492,Junkunc: Chinese Buddhist Sculpture,12 September 2018 | 10:00 AM EDT | New York,00000165-41c0-d3c8-a5fd-ddc5383e0000,https://www.sothebys.com/en/auctions/2018/junkunc-chinese-buddhist-sculpture-n09905.html
493,Contemporary Art Online,24–31 July 2018 | 2:00 PM GMT,00000164-f480-d6e9-ab66-fe8138b80000,https://www.sothebys.com/en/auctions/2018/18028-contemporary-art-online.html
494,Contemporary Art Online: NYC,13–20 July 2018 | 4:00 PM GMT,00000164-886a-dd14-adf7-8dfef1ab0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-online-july-n09893.html
495,Treasures,4 July 2018 | 4:00 PM BST | London,00000163-2a54-dc9f-a7fb-2af7ab4b0000,https://www.sothebys.com/en/auctions/2018/treasures-l18303.html
496,The Attic Sale: Offered Without Reserve,29 June 2018 | 2:00 PM GMT,00000164-0299-d6a4-a374-4e9da4520000,https://www.sothebys.com/en/auctions/2018/the-attic-sale-l18991.html
497,Contemporary Editions Online: A Private Collection,15–28 June 2018 | 1:00 PM GMT,00000162-5731-d5e3-a3eb-5ff5eaa40000,https://www.sothebys.com/en/auctions/2018/contemporary-editions-online-miol04.html
498,Contemporary Chinese Art Online | No Reserve,22–27 June 2018 | 1:00 PM EDT | New York,00000166-cbed-dc65-a7fe-cfef26e10000,https://www.sothebys.com/en/buy/auction/2018/contemporary-chinese-art-online-no-reserve
499,Design in Situ,27 June 2018 | 2:30 PM CEST | Paris,00000163-252f-dc9f-a7fb-27bf45c60000,https://www.sothebys.com/en/auctions/2018/design-in-situ-pf1824.html
500,Contemporary Art Day Auction,27 June 2018 | 10:30 AM BST | London,00000163-538a-dfff-ab7f-5f9b3ec50000,https://www.sothebys.com/en/auctions/2018/contemporary-art-day-auction-l18023.html
501,Contemporary Art Evening Auction,26 June 2018 | 7:00 PM BST | London,00000163-d961-d6a4-a377-dfed247c0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-evening-auction-l18022.html
502,Impressionist & Modern Art Day Sale,20 June 2018 | 10:30 AM BST | London,00000163-200b-dc9f-a7fb-22bf0fea0000,https://www.sothebys.com/en/auctions/2018/impressionist-modern-day-sale-l18008.html
503,Impressionist & Modern Art Evening Sale,19 June 2018 | 7:00 PM BST | London,00000163-bfae-d6a4-a377-ffaec48c0000,https://www.sothebys.com/en/auctions/2018/impressionist-modern-art-evening-sale-l18006.html
504,Arts d'Asie,12 June 2018 | 11:30 AM CEST | Paris,00000162-335f-d29e-a1eb-ffff10670000,https://www.sothebys.com/en/auctions/2018/arts-dasie-pf1807.html
505,"Fine Chinese paintings, calligraphy and rubbings from a German private collection",12 June 2018 | 10:45 AM CEST | Paris,00000163-7799-dfff-ab7f-7f9b2c720000,https://www.sothebys.com/en/auctions/2018/collection-arts-dasie-pf1827.html
506,A Magnificent Imperial ‘Yangcai Crane and Deer Ruyi Vase’,12 June 2018 | 10:30 AM CEST | Paris,00000163-7798-dfff-ab7f-7f9bc7260000,https://www.sothebys.com/en/auctions/2018/magnificent-imperial-ruyi-vase-pf1837.html
507,CURATED: TURN IT UP,8 June 2018 | 6:00 PM HKT | Hong Kong,00000162-66a0-db7c-af66-6eb201040000,https://www.sothebys.com/en/auctions/2018/curated-turn-it-up-hk0831.html
508,Art Contemporain Day Sale,7 June 2018 | 2:30 PM CEST | Paris,00000162-e776-d99f-a76b-f77f5a900000,https://www.sothebys.com/en/auctions/2018/art-contemporain-day-sale-pf1825.html
509,Art Contemporain Evening Sale,6 June 2018 | 7:00 PM CEST | Paris,00000162-e776-d99f-a76b-f77f58420000,https://www.sothebys.com/en/auctions/2018/art-contemporain-evening-sale-pf1805.html
510,Chinese Art,31 May–1 June 2018 | 11:15 AM HKT | Hong Kong,00000162-9505-dfd2-a367-fd7f1cfc0000,https://www.sothebys.com/en/auctions/2018/chinese-art-hk0803.html
511,Scholarly Art from the Collection of Mr and Mrs Gerard Hawthorn,31 May 2018 | 10:00 AM HKT | Hong Kong,00000162-9505-dfd2-a367-fd7f1a640000,https://www.sothebys.com/en/auctions/2018/scholarly-art-from-collection-of-mr-and-mrs-gerard-hawthorn-hk0835.html
512,Contemporary Art Online: Jan Schoonhoven,17–24 May 2018 | 3:00 PM EDT | New York,00000166-cbed-dc65-a7fe-cfef1d190000,https://www.sothebys.com/en/buy/auction/2018/contemporary-art-online-jan-schoonhoven
513,A Collection That We Dreamt Of: Art and Design From the Homes of Delphine and Reed Krakoff,23 May 2018 | 5:00 PM EDT | New York,00000162-9a2a-dfd2-a367-fa7e249c0000,https://www.sothebys.com/en/auctions/2018/art-and-design-from-the-homes-of-delphine-and-reed-krakoff-n09881.html
514,St George Street Sale: Chinese Art,18 May 2018 | 10:00 AM BST | London,00000162-335e-d29e-a1eb-fffefd0e0000,https://www.sothebys.com/en/auctions/2018/st-george-street-sale-chinese-art-l18216.html
515,Contemporary Art Day Auction,17 May 2018 | 10:00 AM EDT | New York,00000162-7618-d09f-a96e-f63eeb6d0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-day-auction-n09859.html
516,Contemporary Art Evening Auction,16 May 2018 | 7:00 PM EDT | New York,00000162-669f-db7c-af66-6ebff4bb0000,https://www.sothebys.com/en/auctions/2018/contemporary-art-evening-auction-n09858.html
517,Raising The Bar: Masterworks from the Collection of Morton and Barbara Mandel,16 May 2018 | 6:30 PM EDT | New York,00000162-335e-d29e-a1eb-fffef77a0000,https://www.sothebys.com/en/auctions/2018/raising-the-bar-masterworks-mandel-collection-n09862.html
518,Important Chinese Art,16 May 2018 | 10:30 AM BST | London,00000162-335e-d29e-a1eb-fffef5850000,https://www.sothebys.com/en/auctions/2018/important-chinese-art-l18210.html
519,Impressionist & Modern Art Day Sale,15 May 2018 | 10:00 AM EDT | New York,00000162-335e-d29e-a1eb-fffef2840000,https://www.sothebys.com/en/auctions/2018/impressionist-modern-art-day-sale-n09861.html
520,Impressionist & Modern Art Evening Sale,14 May 2018 | 7:00 PM EDT | New York,00000162-335e-d29e-a1eb-fffef0cc0000,https://www.sothebys.com/en/auctions/2018/impressionist-modern-art-evening-sale-n09860.html
521,Collections,3 May 2018 | 10:30 AM BST | London,00000162-335e-d29e-a1eb-fffee7b80000,https://www.sothebys.com/en/auctions/2018/collections-l18304.html
522,LUXE: ART OF DESIGN | European Decorative Arts and 20th Century Design,20–22 April 2018 | 2:00 PM EDT | New York,00000162-335d-d29e-a1eb-ffff91030000,https://www.sothebys.com/en/auctions/2018/luxe-decorative-arts-n09845.html
523,Arte Moderna e Contemporanea,18–19 April 2018 | 7:00 PM CEST | Milan,00000162-335d-d29e-a1eb-ffff8cfc0000,https://www.sothebys.com/en/auctions/2018/arte-moderna-contemporanea-mi0337.html
524,Contemporary Curated,11 April 2018 | 10:30 AM BST | London,00000162-3348-d29e-a1eb-ffea8bce0000,https://www.sothebys.com/en/auctions/2018/contemporary-curated-l18026.html
525,Important Chinese Art,3 April 2018 | 2:00 PM HKT | Hong Kong,00000162-333f-d29e-a1eb-ffffd7d60000,https://www.sothebys.com/en/auctions/2018/important-chinese-art-hk0791.html
526,Gems of Chinese Art from the Speelman Collection,3 April 2018 | 11:00 AM HKT | Hong Kong,00000162-3335-d29e-a1eb-fff7fb100000,https://www.sothebys.com/en/auctions/2018/gems-of-chinese-art-from-speelman-collection-hk0795.html
527,The Lost Wisdom Sutra: A Treasure from the Golden Age of Xuande,3 April 2018 | 10:45 AM HKT | Hong Kong,00000162-3335-d29e-a1eb-fff744450000,https://www.sothebys.com/en/auctions/2018/lost-wisdom-sutra-treasure-from-golden-age-of-xuande-hk0792.html
528,Imperial Alchemy The H.M. Knight Falangcai Bowl,3 April 2018 | 10:30 AM HKT | Hong Kong,00000162-3335-d29e-a1eb-fff70ecc0000,https://www.sothebys.com/en/auctions/2018/imperial-alchemy-hm-knight-falangcai-bowl-hk0797.html
529,Imperial Porcelain from a Distinguished Private Collection,3 April 2018 | 10:15 AM HKT | Hong Kong,00000162-41ef-d013-a17e-cdff1bb90000,https://www.sothebys.com/en/auctions/2018/imperial-porcelain-from-distinguished-private-collection-hk0796.html
530,Curiosity IV,2 April 2018 | 10:30 AM HKT | Hong Kong,00000162-3327-d29e-a1eb-ffe75bb50000,https://www.sothebys.com/en/auctions/2018/curiosity-iv-hk0793.html
